company,destination,model,powertrain,scenario,units,ti_per_vehicle_kgco2e,crossover_year,crossover_calendar_year,reason
toyota,HU,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,20,-56676.9319,,,crossover before sale year (product already above benchmark at t=0)
toyota,HU,TOYOTA RAV4,HEV,S2,1300,-17247.5962,,,crossover before sale year (product already above benchmark at t=0)
toyota,HU,TOYOTA RAV4,ICE,S2,3,-26698.7254,,,crossover before sale year (product already above benchmark at t=0)
toyota,HU,TOYOTA SUPRA,ICE,S2,5,-28152.2142,,,crossover before sale year (product already above benchmark at t=0)
toyota,HU,TOYOTA YARIS,HEV,S2,1034,-4598.6144,6.427,2030.4,within lifetime
toyota,HU,TOYOTA YARIS,ICE,S2,598,-14677.8445,0.103,2024.1,within lifetime
toyota,HU,TOYOTA YARIS CROSS,HEV,S2,1859,-8641.8374,3.674,2027.7,within lifetime
toyota,HU,TOYOTA YARIS CROSS,ICE,S2,267,-17634.8353,,,crossover before sale year (product already above benchmark at t=0)
toyota,IE,PROACE,ICE,S2,37,-34214.0018,,,crossover before sale year (product already above benchmark at t=0)
toyota,IE,TOYOTA AYGO X,ICE,S2,415,-6947.0524,2.927,2026.9,within lifetime
toyota,IE,TOYOTA BZ4X,BEV,S2,394,17390.9431,29.662,2053.7,after lifetime
toyota,IE,TOYOTA C-HR,HEV,S2,1916,-7174.3724,2.781,2026.8,within lifetime
toyota,IE,TOYOTA CAMRY,HEV,S2,117,-12525.6887,,,crossover before sale year (product already above benchmark at t=0)
toyota,IE,TOYOTA COROLLA,HEV,S2,4686,-6672.173,3.104,2027.1,within lifetime
toyota,IE,TOYOTA GR 86,ICE,S2,1,-35811.0576,,,crossover before sale year (product already above benchmark at t=0)
toyota,IE,TOYOTA GR YARIS,ICE,S2,1,-34852.8242,,,crossover before sale year (product already above benchmark at t=0)
toyota,IE,TOYOTA HIGHLANDER,HEV,S2,21,-23490.7068,,,crossover before sale year (product already above benchmark at t=0)
toyota,IE,TOYOTA LAND CRUISER,ICE,S2,1,-61044.5397,,,crossover before sale year (product already above benchmark at t=0)
toyota,IE,TOYOTA RAV4,HEV,S2,2866,-13695.5929,,,crossover before sale year (product already above benchmark at t=0)
toyota,IE,TOYOTA YARIS,HEV,S2,1763,-839.5078,7.242,2031.2,within lifetime
toyota,IE,TOYOTA YARIS,ICE,S2,582,-10761.4286,0.599,2024.6,within lifetime
toyota,IE,TOYOTA YARIS CROSS,HEV,S2,3350,-5443.2572,3.915,2027.9,within lifetime
toyota,IT,IQ,ICE,S2,1,-9206.0243,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,PROACE,BEV,S2,69,3573.5574,12.335,2036.3,within lifetime
toyota,IT,PROACE,ICE,S2,463,-29840.613,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,PROACE CITY VERSO,ICE,S2,978,-17899.674,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,PROACE CITY VERSO ELECTRIC,BEV,S2,20,8187.9348,19.756,2043.8,after lifetime
toyota,IT,PROACE F-STYLE WAV,ICE,S2,1,-17995.8973,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,RAV4,HEV,S2,1,-14691.0665,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,RAV4,ICE,S2,1,-29112.5013,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA AYGO X,ICE,S2,21278,-8446.7861,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA BZ4X,BEV,S2,249,10571.9865,24.828,2048.8,after lifetime
toyota,IT,TOYOTA C-HR,HEV,S2,14580,-8664.42,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA C-HR,ICE,S2,1,-8688.9729,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA COROLLA,HEV,S2,8591,-8708.6343,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA GR 86,ICE,S2,40,-31478.0113,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA GR YARIS,ICE,S2,617,-34118.7735,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA HIGHLANDER,HEV,S2,164,-21554.4712,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA LAND CRUISER,ICE,S2,396,-51524.5833,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,9,-43877.187,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA RAV4,HEV,S2,4688,-13967.3937,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA SUPRA,ICE,S2,82,-24247.7978,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA YARIS,HEV,S2,31619,-3830.1645,3.962,2028.0,within lifetime
toyota,IT,TOYOTA YARIS,ICE,S2,31,-11699.5561,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA YARIS CROSS,HEV,S2,36351,-7533.4348,0.71,2024.7,within lifetime
toyota,IT,TOYOTA YARIS CROSS,ICE,S2,1,-14893.5892,,,crossover before sale year (product already above benchmark at t=0)
toyota,IT,TOYOTA YARIS CROSS VAN,HEV,S2,1,-6542.1896,1.536,2025.5,within lifetime
toyota,IT,YARIS GR,ICE,S2,1,-30922.1811,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,PROACE,BEV,S2,1,15138.6659,32.508,2056.5,after lifetime
toyota,LT,PROACE,ICE,S2,99,-41274.0262,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,PROACE CITY VERSO,ICE,S2,289,-24448.6058,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA BZ4X,BEV,S2,34,19087.9533,45.848,2069.8,after lifetime
toyota,LT,TOYOTA C-HR,HEV,S2,731,-13002.9308,0.275,2024.3,within lifetime
toyota,LT,TOYOTA CAMRY,HEV,S2,87,-16834.2996,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA COROLLA,HEV,S2,1353,-13280.287,0.106,2024.1,within lifetime
toyota,LT,TOYOTA COROLLA,ICE,S2,1,-19224.1143,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA GR 86,ICE,S2,2,-42999.0484,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA GR YARIS,ICE,S2,18,-44543.1132,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA HIGHLANDER,HEV,S2,130,-29684.6454,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA LAND CRUISER,ICE,S2,152,-68565.0387,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,39,-61836.9668,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA RAV4,HEV,S2,1050,-20312.9978,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA RAV4,ICE,S2,66,-29888.8465,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA YARIS,HEV,S2,274,-6653.3278,4.517,2028.5,within lifetime
toyota,LT,TOYOTA YARIS,ICE,S2,63,-17278.7554,,,crossover before sale year (product already above benchmark at t=0)
toyota,LT,TOYOTA YARIS CROSS,HEV,S2,1318,-11828.3382,1.001,2025.0,within lifetime
toyota,LT,TOYOTA YARIS CROSS,ICE,S2,38,-21057.0278,,,crossover before sale year (product already above benchmark at t=0)
toyota,LU,LAND CRUISER,ICE,S2,1,1317.4679,5.911,2029.9,within lifetime
toyota,LU,PROACE,ICE,S2,24,10997.824,11.615,2035.6,within lifetime
toyota,LU,PROACE CITY VERSO,ICE,S2,102,18762.0394,17.535,2041.5,after lifetime
toyota,LU,TOYOTA AYGO X,ICE,S2,89,25440.7228,24.275,2048.3,after lifetime
toyota,LU,TOYOTA BZ4X,BEV,S2,21,41652.1929,66.562,2090.6,after lifetime
toyota,LU,TOYOTA C-HR,HEV,S2,93,25413.5858,24.243,2048.2,after lifetime
toyota,LU,TOYOTA CAMRY,HEV,S2,11,22671.8479,21.232,2045.2,after lifetime
toyota,LU,TOYOTA COROLLA,HEV,S2,244,25511.6702,24.358,2048.4,after lifetime
toyota,LU,TOYOTA GR 86,ICE,S2,15,10130.3152,11.04,2035.0,within lifetime
toyota,LU,TOYOTA GR YARIS,ICE,S2,77,11130.2581,11.704,2035.7,within lifetime
toyota,LU,TOYOTA HIGHLANDER,HEV,S2,3,16655.1203,15.768,2039.8,after lifetime
toyota,LU,TOYOTA LAND CRUISER,ICE,S2,7,-3262.1248,3.646,2027.6,within lifetime
toyota,LU,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,15,1777.0749,6.152,2030.2,within lifetime
toyota,LU,TOYOTA RAV4,HEV,S2,80,21605.046,20.162,2044.2,after lifetime
toyota,LU,TOYOTA SUPRA,ICE,S2,6,12175.5463,12.418,2036.4,after lifetime
toyota,LU,TOYOTA YARIS,HEV,S2,276,28944.4678,28.828,2052.8,after lifetime
toyota,LU,TOYOTA YARIS,ICE,S2,21,23895.3769,22.526,2046.5,after lifetime
toyota,LU,TOYOTA YARIS CROSS,HEV,S2,95,26101.1056,25.065,2049.1,after lifetime
toyota,LU,TOYOTA YARIS CROSS,ICE,S2,4,21482.4706,20.042,2044.0,after lifetime
toyota,LV,LAND CRUISER,ICE,S2,1,-64886.8833,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,PROACE,ICE,S2,87,-36951.1922,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,PROACE CITY,ICE,S2,5,-25442.1207,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,PROACE CITY VERSO,ICE,S2,85,-20500.1303,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,PROACE CITY VERSO ELECTRIC,BEV,S2,1,21543.5218,41.783,2065.8,after lifetime
toyota,LV,TOYOTA BZ4X,BEV,S2,36,22685.9488,45.823,2069.8,after lifetime
toyota,LV,TOYOTA C-HR,HEV,S2,226,-8736.4139,4.011,2028.0,within lifetime
toyota,LV,TOYOTA CAMRY,HEV,S2,57,-12317.3647,1.944,2025.9,within lifetime
toyota,LV,TOYOTA COROLLA,HEV,S2,789,-8418.2648,4.204,2028.2,within lifetime
toyota,LV,TOYOTA GR 86,ICE,S2,2,-38927.5096,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,TOYOTA GR YARIS,ICE,S2,11,-39448.5513,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,TOYOTA HIGHLANDER,HEV,S2,73,-25389.9966,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,TOYOTA LAND CRUISER,ICE,S2,114,-64863.2164,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,14,-58120.1174,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,TOYOTA RAV4,HEV,S2,561,-16133.0966,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,TOYOTA RAV4,ICE,S2,42,-25482.2398,,,crossover before sale year (product already above benchmark at t=0)
toyota,LV,TOYOTA YARIS,HEV,S2,123,-2196.1386,8.36,2032.4,within lifetime
toyota,LV,TOYOTA YARIS,ICE,S2,30,-13574.9785,1.261,2025.3,within lifetime
toyota,LV,TOYOTA YARIS CROSS,HEV,S2,460,-7619.3442,4.697,2028.7,within lifetime
toyota,LV,TOYOTA YARIS CROSS,ICE,S2,35,-16946.3257,,,crossover before sale year (product already above benchmark at t=0)
toyota,MT,AYGO X,ICE,S2,3,-1990.1248,7.356,2031.4,within lifetime
toyota,MT,COROLLA,HEV,S2,2,-825.2996,8.649,2032.6,within lifetime
toyota,MT,TOYOTA AYGO X,ICE,S2,376,-1882.128,7.473,2031.5,within lifetime
toyota,MT,TOYOTA C-HR,HEV,S2,27,-1947.627,7.402,2031.4,within lifetime
toyota,MT,TOYOTA COROLLA,HEV,S2,33,-589.9971,8.92,2032.9,within lifetime
toyota,MT,TOYOTA LAND CRUISER,ICE,S2,2,-33189.6257,,,crossover before sale year (product already above benchmark at t=0)
toyota,MT,TOYOTA YARIS,HEV,S2,253,1273.0106,11.186,2035.2,within lifetime
toyota,MT,TOYOTA YARIS,ICE,S2,20,-4346.3856,4.947,2028.9,within lifetime
toyota,MT,TOYOTA YARIS CROSS,HEV,S2,325,-768.7657,8.714,2032.7,within lifetime
toyota,MT,YARIS,HEV,S2,4,1447.4231,11.41,2035.4,within lifetime
toyota,NL,PROACE,BEV,S2,110,3691.7943,12.247,2036.2,within lifetime
toyota,NL,PROACE CITY VERSO,ICE,S2,9,-18868.3518,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,PROACE CITY VERSO ELECTRIC,BEV,S2,7,7299.681,18.869,2042.9,after lifetime
toyota,NL,TOYOTA AYGO X,ICE,S2,7871,-9692.5856,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA BZ4X,BEV,S2,1032,9916.1206,25.286,2049.3,after lifetime
toyota,NL,TOYOTA C-HR,HEV,S2,2053,-9839.3713,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA CAMRY,HEV,S2,9,-13948.583,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA COROLLA,HEV,S2,5329,-10318.2491,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA COROLLA,ICE,S2,1,-17835.2155,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA GR 86,ICE,S2,2,-32285.2014,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA GR YARIS,ICE,S2,7,-32590.3599,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA HIGHLANDER,HEV,S2,62,-22444.5312,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA LAND CRUISER,ICE,S2,7,-51904.8645,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,27,-44752.6743,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA RAV4,HEV,S2,663,-15404.4063,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA SUPRA,ICE,S2,3,-29395.2042,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA YARIS,HEV,S2,5503,-5260.3529,1.215,2025.2,within lifetime
toyota,NL,TOYOTA YARIS,ICE,S2,201,-12617.8407,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA YARIS CROSS,HEV,S2,5660,-8612.6765,,,crossover before sale year (product already above benchmark at t=0)
toyota,NL,TOYOTA YARIS CROSS,ICE,S2,74,-15712.7262,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,AURIS-TMPL,ICE,S2,1,-38495.0619,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,AYGO X,ICE,S2,1,-13331.8962,0.226,2024.2,within lifetime
toyota,PL,C-HR,HEV,S2,2,-14996.9376,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,C-HR,ICE,S2,9,-12565.9018,0.703,2024.7,within lifetime
toyota,PL,CAMRY,HEV,S2,3,-16866.2023,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,COROLLA,HEV,S2,18,-12621.391,0.668,2024.7,within lifetime
toyota,PL,COROLLA,ICE,S2,12,-14681.9862,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,HIGHLANDER,ICE,S2,1,-27809.334,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,PROACE,ICE,S2,1499,-43782.3946,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,PROACE AMF-BRUNS,ICE,S2,1,-38839.7629,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,PROACE CITY AMF-BRUNS,ICE,S2,11,-25521.761,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,PROACE CITY VERSO,ICE,S2,2888,-27448.5356,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,PROACE VERSO,ICE,S2,3,-39069.5749,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,PROCITY VERSO,ICE,S2,1,-25051.7268,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,RAV4,HEV,S2,8,-20867.6338,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,RAV4,ICE,S2,5,-19260.7517,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA AYGO X,ICE,S2,4400,-14701.7031,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA C-HR,HEV,S2,14089,-15038.1201,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA C-HR,ICE,S2,4,-13590.4219,0.067,2024.1,within lifetime
toyota,PL,TOYOTA CAMRY,HEV,S2,3090,-18781.7667,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA COROLLA,HEV,S2,28503,-13414.268,0.175,2024.2,within lifetime
toyota,PL,TOYOTA COROLLA,ICE,S2,5202,-22077.9577,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA GR 86,ICE,S2,3,-45503.9688,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA GR YARIS,ICE,S2,480,-46399.5017,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA HIGHLANDER,HEV,S2,1808,-32171.8961,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA HIGHLANDER,ICE,S2,4,-28757.2615,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA LAND CRUISER,ICE,S2,883,-72316.7352,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,11,-63595.5611,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA RAV4,HEV,S2,9439,-22647.1032,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA RAV4,ICE,S2,159,-32958.1658,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA SUPRA,ICE,S2,10,-33048.7877,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA YARIS,HEV,S2,8570,-8608.3933,3.342,2027.3,within lifetime
toyota,PL,TOYOTA YARIS,ICE,S2,5132,-19421.0376,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,TOYOTA YARIS CROSS,HEV,S2,14350,-13519.8704,0.11,2024.1,within lifetime
toyota,PL,TOYOTA YARIS CROSS,ICE,S2,1244,-22901.7928,,,crossover before sale year (product already above benchmark at t=0)
toyota,PL,YARIS,HEV,S2,2,-6585.1937,4.822,2028.8,within lifetime
toyota,PL,YARIS,ICE,S2,2,-12125.443,0.982,2025.0,within lifetime
toyota,PL,YARIS CROSS,HEV,S2,4,-11141.5549,1.617,2025.6,within lifetime
toyota,PT,PROACE,BEV,S2,22,15882.3218,35.463,2059.5,after lifetime
toyota,PT,PROACE,ICE,S2,256,-35936.7731,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,PROACE CITY VERSO,ICE,S2,114,-19766.2894,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,PROACE CITY VERSO ELECTRIC,BEV,S2,26,17758.6065,42.282,2066.3,after lifetime
toyota,PT,TOYOTA AYGO X,ICE,S2,964,-9841.2215,1.19,2025.2,within lifetime
toyota,PT,TOYOTA BZ4X,BEV,S2,259,18885.3861,47.658,2071.7,after lifetime
toyota,PT,TOYOTA C-HR,HEV,S2,1123,-9992.0789,1.087,2025.1,within lifetime
toyota,PT,TOYOTA CAMRY,HEV,S2,4,-14505.2774,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,TOYOTA COROLLA,HEV,S2,1664,-9726.1582,1.269,2025.3,within lifetime
toyota,PT,TOYOTA GR 86,ICE,S2,3,-37159.3324,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,TOYOTA GR YARIS,ICE,S2,61,-37195.5863,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,TOYOTA HIGHLANDER,HEV,S2,4,-25469.0217,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,TOYOTA LAND CRUISER,ICE,S2,7,-61345.8226,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,TOYOTA RAV4,HEV,S2,158,-16545.2699,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,TOYOTA SUPRA,ICE,S2,1,-36656.6335,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,TOYOTA YARIS,HEV,S2,2085,-4445.2829,5.223,2029.2,within lifetime
toyota,PT,TOYOTA YARIS,ICE,S2,107,-15134.9872,,,crossover before sale year (product already above benchmark at t=0)
toyota,PT,TOYOTA YARIS CROSS,HEV,S2,3227,-8338.5009,2.243,2026.2,within lifetime
toyota,PT,TOYOTA YARIS CROSS,ICE,S2,31,-17129.6162,,,crossover before sale year (product already above benchmark at t=0)
toyota,RO,PROACE,BEV,S2,10,-35.2006,10.819,2034.8,within lifetime
toyota,RO,PROACE,ICE,S2,111,-48783.0198,,,crossover before sale year (product already above benchmark at t=0)
toyota,RO,PROACE CITY VERSO,ICE,S2,35,-30487.3373,,,crossover before sale year (product already above benchmark at t=0)
toyota,RO,PROACE CITY VERSO ELECTRIC,BEV,S2,18,5571.8629,17.758,2041.8,within lifetime
toyota,RO,TOYOTA AYGO X,ICE,S2,391,-18374.5836,,,crossover before sale year (product already above benchmark at t=0)
